"Table S4: Distance matrix of complete NIRVS sequences, in organisms with multiple identified NIRVS. The ID of the NIRVS (genomic chromosome/scaffold_x) corresponds to those listed in Table S2. Nucleotide distances (% identity) based on ClustalW alignment implemented in Geneious (v10.2.3). Distances >98% are highlighted in green.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRVS ID,NC_035107_42,NC_035107_70,NC_035108_26,NC_035107_31,NC_035107_44,NC_035107_12,NC_035107_1,NC_035109_1,NC_035108_58,NC_035109_50,NC_035109_63,NC_035107_62,NC_035109_61,NC_035109_60,NC_035109_55,NC_035108_70,NC_035109_54,NC_035107_3,NC_035107_6,NC_035107_54,NC_035108_56,NC_035107_18,NC_035108_69,NC_035109_62,NC_035109_51,NC_035107_7,NC_035107_65,NC_035107_52,NC_035108_68,NC_035108_67,NC_035108_5,NC_035108_66,NC_035107_29,NC_035107_41,NC_035107_66,NC_035107_45,NC_035109_65,NC_035109_85,NC_035109_86,NC_035109_87,NC_035108_76,NC_035109_88,NC_035108_77,NC_035107_23,NC_035107_63,NC_035108_80,NC_035107_25,NC_035108_24,NC_035108_23,NC_035107_69,NC_035109_32,NC_035107_61,NC_035109_22,NC_035109_21,NC_035109_27,NC_035109_28,NC_035109_26,NC_035107_8,NC_035109_33,NW_018736686_3,NC_035109_49,NC_035109_66,NC_035109_45,NC_035109_25,NC_035109_24,NC_035109_20,NC_035109_53,NC_035109_44,NC_035108_34,NC_035109_11,NC_035109_12,NC_035107_33,NC_035109_31,NC_035109_30,NC_035107_32,NC_035109_23,NC_035109_29,NC_035108_81,NC_035108_83,NC_035108_86,NC_035108_87,NC_035108_88,NC_035108_89,NC_035107_10,NC_035108_22,NC_035108_21,NC_035108_20,NC_035108_19,NC_035108_18,NC_035109_40,NC_035107_26,NC_035107_28,NC_035107_4,NC_035108_50,NC_035108_37,NC_035108_45,NC_035109_37,NC_035107_19,NC_035107_20,NC_035108_36,NC_035107_46,NC_035108_35,NC_035109_39,NC_035107_11,NC_035109_47,NC_035107_49,NC_035107_30,NC_035108_32,NC_035108_29,NC_035109_7,NC_035109_8,NC_035109_9,NC_035109_10,NC_035108_11,NC_035108_9,NC_035108_52,NC_035108_8,NC_035109_16,NC_035109_14,NC_035109_13,NC_035109_15,NC_035108_6,NC_035108_7,NW_018734985_2,NW_018734985_1,NC_035107_27,NC_035108_73,NC_035109_83,NC_035109_82,NC_035109_74,NC_035109_71,NC_035109_67,NC_035109_75,NC_035109_81,NC_035109_79,NC_035109_76,NC_035109_77,NC_035109_72,NC_035109_73,NC_035109_69,NC_035109_78,NC_035109_84,NC_035109_80,NC_035109_68,NC_035109_70,NC_035108_75,NC_035108_78,NC_035108_74,NC_035109_17,NC_035109_18,NC_035109_3,NW_018736689,NC_035109_4,NC_035109_59,NW_018735670_3,NW_018735421_2,NW_018736212,NC_035107_47,NC_035108_64,NC_035109_56,NW_018735670_1,NC_035108_65,NW_018736703,NW_018734587,NC_035108_57,NC_035108_3,NC_035107_59,NC_035108_55,NC_035107_16,NC_035107_68,NW_018736214,NC_035108_2,NC_035108_71,NC_035108_54,NC_035108_59,NC_035109_57,NC_035107_9,NW_018736262,NC_035108_4,NC_035108_62,NC_035108_60,NC_035108_63,NC_035109_52,NW_018735421_1,NC_035109_58,NW_018735670_2,NW_018735421_3,NC_035107_67,NC_035107_21,NW_018736442_1,NC_035109_38,NC_035108_40,NW_018736442_2,NW_018736442_3,NW_018736357,NC_035109_48,NW_018734666,NC_035108_43,NC_035108_44,NC_035108_79,NC_035108_42,NC_035108_41,NC_035108_39,NC_035108_84,NC_035108_33,NC_035107_14,NC_035109_46,NC_035107_48,NC_035108_46,NC_035108_90,NC_035108_91,NC_035108_82,NC_035108_48,NC_035108_49,NC_035107_13,NC_035107_36,NC_035107_35,NC_035109_36,NC_035107_40,NC_035107_2,NC_035107_43,NC_035107_39,NC_035107_64,NC_035107_56,NC_035107_57,NC_035107_58,NC_035107_38,NC_035107_37,NC_035108_51,NC_035108_53,NC_035109_43,NC_035108_30,NC_035108_31,NC_035107_50,NW_018736113_2,NC_035107_34,NW_018736113_1,NC_035109_42,NC_035109_41,NC_035108_47,NC_035107_55,NC_035108_92,NC_035108_28,NW_018736686_2,NC_035107_22,NC_035108_17,NC_035108_16,NC_035107_53,NC_035108_85,NC_035107_51,NC_035108_38,NC_035109_5,NC_035109_6,NC_035108_12,NC_035107_60,NC_035109_2,NC_035107_15,NC_035108_27,NC_035108_61,NW_018736686_1,NC_035109_34,NC_035107_24,NC_035108_1,NW_018735537_1,NC_035109_64,NC_035108_25,NC_035108_10,NC_035108_13,NW_018735537_2,NC_035108_14,NC_035107_5,NC_035107_17,NC_035108_93,NC_035109_19,NC_035108_72,NC_035109_35,NC_035108_15
NC_035108_24,26.136,23.295,22.449,24.39,24.661,21.212,0,28.864,26.822,26.667,26.822,26.822,26.977,26.977,26.667,25.938,22.946,29.302,27.132,26.047,26.047,26.357,26.512,25.891,27.5,22.344,24.961,19.005,25.054,25.581,24.662,23.846,24.898,23.529,28.125,26.379,27.994,32.706,33.882,33.176,32.706,32.706,32.706,32.504,32.815,33.414,30.327,,98.268,76.021,74.917,76.277,72.877,72.877,66.951,66.611,42,39.394,39.007,25.51,24.883,27.336,26.866,28.118,28.33,28.854,26.064,28.426,26.897,22.35,23.447,27.338,26.625,26.006,26.337,27.288,0,22.291,22.291,22.291,22.291,22.291,22.291,24.458,20.188,21.875,20.181,20.898,23.994,19.304,27.778,25.498,27.052,24.552,25.974,27.844,25.197,25.387,25.077,25.78,25.387,23.823,27.221,25.697,28.659,23.375,23.256,25.077,23.684,23.63,23.729,24.382,24.382,21.065,22.607,22.755,0,22.624,23.077,22.477,23.614,18.852,22.748,22.449,22.283,21.159,23.077,24.251,24.523,23.978,24.421,23.978,23.978,24.251,24.251,23.706,23.706,23.146,23.146,23.146,22.921,23.146,24.26,24.421,24.632,23.669,23.669,23.669,23.396,23.396,25.26,25.884,23.238,25.561,25.862,24.832,27.754,25.851,28.205,27.872,26.006,30,23.839,23.839,23.839,0,23.994,23.994,23.839,0,19.084,17.904,24.613,25.851,25.851,25.851,25.542,25.542,0,21.613,22.91,20.896,0,0,24.46,23.614,23.822,23.611,24.923,29.07,27.212,26.977,24.789,24.819,25.053,24.235,23.061,25.891,25.891,23.977,28.358,23.451,0,22.337,23.566,25.354,22.52,23.307,23.307,21.89,21.89,21.885,23.858,21.748,22.167,22.326,21.722,22.326,25.668,23.101,23.101,23.101,23.101,23.101,23.22,23.101,23.256,23.101,22.407,22.016,25.758,22.171,22.946,22.946,22.083,24.364,21.053,14.286,20.661,22.388,17.857,24.121,22.222,22.374,32.836,26.761,27.887,21.935,28.87,19.397,20.362,24.775,24.561,24.082,25.512,29.032,22.38,25.486,21.147,25.472,27.303,27.24,23.352,23.197,28.118,28.086,25.656,27.623,21.782,23.529,24.687,23.404,23.15,26.622,25.92,25.781,22.239
NC_035108_23,25.806,22.803,22.449,22.067,25.244,22.222,0,29.18,26.854,26.742,26.854,26.854,26.966,26.966,26.854,25.516,23.82,28.539,25.843,24.944,25.056,24.944,25.056,24.719,24.211,21.612,24.607,18.552,21.789,23.397,19.626,24.158,23.469,24.071,29.167,27.189,26.893,32.292,32.407,32.253,32.528,32.528,32.528,33.015,33.254,32.519,29.492,98.268,,75.567,74.91,74.711,65.436,69.463,65.526,65.296,41.31,39.141,39.06,23.841,23.995,28.052,27.871,27.716,27.994,27.83,25.455,26.02,27.754,23.401,23.735,28.417,26.824,26.712,26.434,27.425,26.991,23.51,23.51,23.51,23.51,23.51,23.51,24.634,21.759,22.655,21.574,22.11,24.242,19.892,25.202,24.397,25.131,25.197,25.857,28.443,25,24.944,24.719,25.379,24.831,24.5,25.424,24.157,28.186,24.607,23.847,25.169,23.034,24.213,24.279,24.118,24.118,22.564,22.524,23.285,0,22.482,23.066,23.05,23.562,21.561,24.017,21.415,22.095,22.031,22.601,22.91,23.279,22.951,23.677,22.951,22.951,23.115,23.115,22.951,22.787,22.82,22.674,22.82,22.529,22.674,23.236,23.796,23.816,23.408,23.408,23.408,21.513,21.513,23.64,24.018,22.771,24.877,25.163,24.832,27.754,24.69,28.205,27.534,25.921,32.5,22.61,22.61,22.61,0,22.61,22.61,22.497,0,21.123,18.776,23.569,24.409,24.409,24.409,24.184,24.184,0,22.342,22.896,22.027,0,0,23.782,22.96,22.488,22.005,24.138,28.07,26.255,26.676,23.662,23.855,24.581,24.132,23.546,25.955,25.955,23.002,23.718,22.382,0,22.337,24.607,26.477,24.434,24.091,24.205,22.082,22.082,22.081,23.35,21.138,22.919,22.998,21.135,22.472,25,23.146,23.146,23.146,23.146,23.146,23.232,23.146,23.258,23.371,23.659,23.034,25.325,23.034,23.708,23.429,21.503,24.95,21.479,22.619,23.224,24.038,24.176,24.348,23.823,20.339,32.836,28,27.699,21.827,26.402,19.6,20.769,23.846,22.222,25.54,24.297,28.041,20.903,25.56,24.09,20.811,26.168,27.273,24.587,22.351,27.677,27.293,24.75,27.405,23.133,24.144,24.348,23.067,24.968,24.203,28.094,26.424,22.333
NC_035107_69,26.344,23.625,21.429,20.112,22.953,19.192,0,27.289,26.501,26.387,26.501,26.387,26.614,26.501,26.387,25.141,22.084,26.954,26.614,24.915,25.142,25.595,25.708,25.368,26.479,23.684,25.142,22.172,24.242,24.036,21.157,25.565,22.321,24.383,22.917,27.65,25.968,32.118,31.481,31.019,32.045,32.045,32.045,32.94,33.202,32.633,30.403,76.021,75.567,,89.687,71.981,63.459,67.82,67.671,67.671,37.428,38.182,37.769,22.848,22.292,27.013,27.562,27.041,26.396,26.154,26.545,24.49,27.754,26.431,25.617,28.417,27.715,27.376,27.24,27.941,26.351,24.263,24.263,24.263,24.263,24.263,24.263,24.263,22.703,23.303,22.884,23.982,24.095,20.976,25.088,24.265,24.572,26.099,26.667,26.647,25.426,24.696,25.255,25.284,25.595,24.25,23.898,25.595,27.143,24.853,26.103,26.501,23.443,23.95,23.95,25.568,25.568,23.59,22.134,23.696,0,22.649,23.179,23.224,22.715,17.806,22.985,22.335,23.308,22.535,23.184,23.913,23.773,23.62,24.079,23.62,23.62,23.773,23.466,23.62,23.466,23.151,23.151,23.288,23.014,23.151,23.917,24.079,24.211,24.094,24.094,24.094,21.986,21.986,22.75,22.892,23.016,26.622,26.789,26.174,29.114,25.679,22.5,25.631,25.61,0,23.129,23.129,23.129,0,23.129,23.129,23.016,28.302,23.423,22.059,24.548,24.717,24.717,24.717,24.49,24.49,0,24.64,25.679,24.357,24.615,0,26.121,25.311,24.534,24.694,25.309,30.702,27.119,27.653,27.042,26.024,26.463,25.237,25.631,26.048,26.048,23.853,25.654,24.641,47.619,20.093,26.387,28.086,29.215,28.199,26.274,23.945,23.945,23.945,25.381,24.654,25.094,25.094,24.37,24.364,25.299,24.689,24.689,24.689,24.689,24.689,24.661,24.689,24.915,24.122,25.596,25.255,26.19,23.896,24.009,23.559,22.552,25.941,22.727,23.292,22.936,24.869,25.364,24.783,25.293,24.576,34.328,27.556,28.629,23.858,25,22.4,22.692,25,21.481,27.698,25.939,27.027,20.266,24.849,21.569,22.432,26.402,26.364,23.347,21.002,31.432,25.141,24.75,28.298,21.903,24.324,22.743,22.689,26.097,25.477,27.64,24.929,23.404
NC_035109_32,25.806,22.003,24.49,17.877,21.66,19.192,0,27.121,26.055,25.983,26.055,26.055,26.128,25.997,25.725,23.827,23.29,26.783,26.128,25.66,25.764,24.017,24.163,23.945,26.98,23.077,24.857,19.91,23.954,24.645,22.485,24.804,24.349,24.482,25,26.267,24.715,31.944,32.099,31.481,31.24,31.24,31.24,32.01,32.258,31.933,30.243,74.917,74.91,89.687,,73.127,67.086,69.694,69.865,69.62,36.86,35.793,37.987,23.344,22.673,26.234,28.255,27.979,26.071,26.795,26.182,25.255,28.602,26.263,24.916,29.496,26.503,26.816,23.85,24.459,27.609,25.273,25.273,25.273,25.273,25.273,25.273,23.814,20.811,21.374,20.694,22.19,22.867,20.796,26.297,25,24.806,26.486,27.576,25.15,24.584,23.903,25.067,25.284,26.159,23.75,24.068,25.53,27.143,24.076,25.708,26.487,23.805,25.34,25.182,26.248,26.248,23.932,24.103,24.69,30.247,22.795,23.045,22.184,22.063,19.442,22.924,22.504,23.609,23.784,24.275,24.415,24.233,24.08,24.211,24.08,24.08,24.233,23.926,24.08,23.926,23.288,23.288,23.425,23.151,23.288,24.238,24.363,24.342,23.937,23.937,23.937,21.277,21.277,23.939,23.684,23.016,27.496,27.778,26.174,29.157,25.995,22.619,25.224,26.286,28.571,23.161,23.088,23.234,21.964,23.161,23.161,23.234,22.4,22.559,23.108,24.073,23.816,23.744,23.816,23.744,23.744,22.741,24.44,24.509,23.786,23.828,23.318,27.485,25.45,24.387,23.961,25,34.211,27.635,26.788,25.634,24.819,27.223,26.498,27.404,27.101,27.365,24.167,25.751,24.509,26.519,21.318,25.894,26.99,27.9,26.781,25.903,23.733,23.733,23.793,25.888,25.314,25.452,25.803,23.875,25.432,27.146,26.218,26.218,26.218,26.218,26.136,26.162,26.055,26.299,24.142,26.894,25.919,26.407,24.727,26.299,24.109,23.252,26.733,24.058,25.414,25.506,27.442,28.07,24.783,24.381,25,36.567,24.444,28.226,23.35,24.766,22,21.154,25.769,20,25.899,25.027,24.324,19.601,23.176,22.689,22.432,26.636,25.909,20.868,21.58,30.852,25.472,24.551,26.175,20.826,25.946,23.095,23.134,26.113,23.679,27.589,25.802,24.127
NC_035107_61,25.806,21.018,18.367,20.95,25.035,20.202,0,27.057,26.112,26.04,26.112,26.112,26.04,26.077,25.639,23.64,23.481,27.052,27.331,25.802,26.8,25.643,25.714,25.929,25.906,21.875,25.904,19.457,23.088,24.587,23.767,25.686,26.042,25.989,26.042,25.653,23.895,32.813,32.87,32.253,33.172,33.172,33.172,32.846,33.112,31.513,29.295,76.277,74.711,71.981,73.127,,65.273,68.09,70.247,70.225,38.641,35.972,37.602,25.331,23.98,25.714,25.762,27.845,26.35,27.308,24.727,21.429,28.39,23.737,24.495,27.698,26.724,26.417,24.92,25.164,28.62,23.979,23.979,23.874,23.874,23.874,23.874,25.23,23.243,23.667,22.368,23.708,23.638,20.976,24.849,24.442,24.651,25.235,26.97,25.749,23.475,23.03,23.796,24.147,25.217,19.5,24.576,24.636,27.381,24.195,25.09,25.93,24.087,24.946,24.946,25.291,25.291,23.419,23.379,23.777,26.531,22.943,23.022,21.837,22.846,20.705,23.653,22.166,23.158,23.568,24.597,24.582,25.153,24.693,24.605,24.693,24.693,24.847,24.54,24.847,24.693,23.836,23.836,23.836,23.836,23.699,25.04,24.221,24.605,24.409,24.409,24.409,20.567,20.567,20.543,21.585,22.381,26.734,26.904,24.832,28.312,25.75,20,24.752,24.149,0,22.569,22.498,22.643,22.574,23.137,23.137,23.137,23.469,22.983,22.355,23.456,23.277,23.202,23.277,23.202,23.202,21.689,22.383,22.868,22.077,21.417,17.489,23.587,21.853,23.226,22.249,24.295,26.316,25.321,25.948,24.507,24.578,25.318,24.606,25.865,26.888,26.991,23.709,25.322,24.228,26.796,20.098,26.307,27.038,27.064,26.256,25.492,24.602,24.602,24.667,23.858,23.585,24.778,24.778,25.107,22.945,24.116,24.109,24.109,24.109,24.109,24.024,23.951,23.939,24.109,21.169,21.844,21.251,24.242,22.141,24.448,22.208,21.853,23.564,21.871,23.941,23.887,26.047,27.047,22.174,24.772,25,32.09,26.667,28.629,21.32,24.065,25.2,21.154,22.692,20.37,28.777,25.458,24.662,20.93,23.82,24.09,21.351,24.299,25.455,27.479,21.773,28.691,25.99,26.148,25,24.057,27.207,22.86,25.053,26.113,25.879,28.307,26.081,23.449
NC_035109_22,25.269,22.167,20.408,19.553,23.91,21.212,0,25.348,26.495,26.412,26.495,26.495,26.412,26.126,25.704,21.657,25,25.516,24.527,25.268,26.216,23.967,24.05,24.298,23.284,27.941,25,20.93,20.302,23.535,21.893,25.098,23.958,25.047,35.294,26.923,25.305,28.433,29.881,29.202,28.648,28.648,28.648,29.715,29.893,28.036,28.595,72.877,65.436,63.459,67.086,65.273,,96.336,71.822,71.815,36.732,34.105,37.912,23.103,23.529,24.156,24.194,28.616,26.186,28.616,22.545,23.724,31.605,23.609,23.466,29.851,23.949,22.478,23.102,23.054,20,24.246,24.246,24.246,24.246,24.246,24.246,25.032,23.304,23.688,23.057,22.98,22.635,20.33,23.758,22.848,22.933,23.636,24.54,26.182,23.486,23.871,24.106,23.191,23.493,21.75,22.355,22.646,27.644,25.193,25.118,25.663,25.958,24.899,24.899,23.843,23.843,22.201,22.995,23.356,22.5,21.453,21.537,19.483,20.281,18.96,21.673,24.103,24.431,22.956,23.404,23.818,24.768,24.303,24.154,24.303,24.303,24.458,23.994,24.303,24.303,24.154,24,24.154,24,24.308,24.635,23.658,24.308,23.211,23.211,23.211,23.614,23.614,21.993,22.436,24.671,27.047,27.295,25.503,23.858,22.712,0,23.344,24.017,0,22.932,22.85,22.69,22.363,23.26,23.26,23.014,23.299,22.778,22.999,23.891,22.653,22.567,22.653,22.481,22.481,22.603,23.285,23.379,22.825,22.597,22.87,23.34,22.57,23.691,20.343,18.931,35.965,26.149,25.69,23.346,23.103,24.276,22.549,24.544,25.433,25.69,27.731,25.036,24.215,26.796,18.75,24.975,26.331,26.101,25.606,25.097,23.142,23.142,23.11,25.381,25.424,24.207,24.207,24.46,24.242,24.621,24.141,24.141,24.141,24.141,24.04,24.148,23.939,24.04,21.14,23.905,23.932,26.062,23.268,24.949,23.333,21.212,23.564,21.993,19.521,22.132,25.271,25.731,25.217,23.298,29.237,33.582,23.556,23.404,19.797,21.729,24,24.231,22.692,23.333,26.619,23.127,19.932,19.767,24.59,23.529,17.568,24.299,23.864,21.488,21.002,27.694,25.229,21.357,24.093,22.621,22.719,20.478,25.22,22.96,23.565,28.048,24.255,21.638
NC_035109_21,25.269,24.138,20.408,22.626,25.176,21.212,0,25.348,27.28,27.197,27.28,27.28,27.197,27.068,26.655,24.39,25.818,26.134,25.226,26.114,26.831,24.67,24.752,25,24.832,27.941,27.228,20.93,22.819,25.098,23.471,26.765,25.521,26.843,35.294,28.239,26.012,31.214,32.149,31.641,32.27,32.27,32.27,33.333,33.511,30.942,30.918,72.877,69.463,67.82,69.694,68.09,96.336,,74.513,74.461,38.966,34.984,40.11,25.345,25.671,27.532,26.087,29.767,27.058,29.457,24.727,25.765,31.605,24.579,24.349,29.851,25.584,24.496,24.599,24.416,24.579,24.902,24.902,24.902,24.902,24.902,24.902,26.043,23.65,24.017,23.368,23.655,23.24,22.242,25.211,24.127,24.806,24.494,28.788,26.182,24.762,25.801,25.488,24.67,24.741,21.75,24.237,23.962,29.762,26.728,27.145,27.098,26.545,26.954,26.954,24.645,24.645,23.855,23.645,24.078,22.5,21.878,21.961,21.094,21.385,19.4,22.054,25.55,25.714,24.36,24.694,25.418,26.227,25.767,25.762,25.767,25.92,26.227,25.613,25.92,25.92,25.762,25.762,25.762,25.457,25.762,26.485,25.581,25.915,24.724,24.724,24.724,25.059,25.059,23.43,23.734,26.214,27.047,27.295,25.503,23.858,24.51,0,23.344,27.074,0,23.342,23.26,23.102,22.152,23.997,23.997,23.751,23.299,23.902,23.367,24.573,23.342,23.256,23.342,23.17,23.17,22.374,24.007,24.147,23.573,22.766,22.422,25.268,23.888,24.869,21.027,21.111,35.965,28.161,28.025,23.346,23.103,25.375,24.673,26.367,27.165,27.389,27.731,27.039,25.329,26.519,18.75,26.647,28.008,27.987,27.566,26.647,24.735,24.735,24.707,25.381,25.424,25.71,25.71,24.46,25.837,25.631,24.949,24.949,24.949,24.949,24.848,24.927,24.747,24.848,22.392,25.156,25.153,26.062,24.575,25.859,25,23.593,25.347,23.329,21.547,23.077,26.822,27.047,25.217,25.416,29.237,33.582,23.556,25.988,19.797,23.131,24,24.231,22.692,23.704,26.619,25.361,23.986,21.096,25.851,26.05,19.189,26.168,26.818,25,22.736,29.332,25.645,23.952,25.403,23.698,25.326,21.824,26.976,24.476,24.641,28.871,26.099,23.256
NC_035109_27,23.118,23.481,21.429,22.067,24.332,22.222,0,27.474,26.727,26.657,26.727,26.727,26.797,26.811,26.541,25.328,23.182,26.528,27.285,26.168,26.699,25.365,25.365,25.573,25.101,24.908,26.667,19.457,23.377,24.141,21.795,24.706,25.651,25.895,30.208,28.111,25.432,31.25,31.481,31.327,31.401,31.401,31.401,31.479,31.479,31.513,28.302,66.951,65.526,67.671,69.865,70.247,71.822,74.513,,100,38.753,35.927,38.926,26.159,26.002,27.013,28.116,27.041,24.953,26.026,28.727,25.51,31.568,24.916,25,27.338,25.669,25.624,23.957,24.058,26.936,22.938,22.938,22.938,22.938,22.938,22.938,24.853,23.649,23.991,23.086,24.951,24.955,20.796,25.09,23.885,24.806,23.67,27.273,24.551,24.03,23.267,23.315,21.997,25.231,23.25,22.881,24.579,26.19,25.513,26.613,26.579,24.81,24.188,24.142,25.49,25.49,24.274,24.324,24.848,28.421,22.943,22.943,21.144,21.802,20.782,23.888,25.381,25.865,24.432,26.208,25.753,26.074,25.767,25.658,25.767,25.92,26.227,25.767,25.767,25.767,25.068,25.205,25.205,24.795,25.342,26.003,25.637,25.789,25.354,25.354,25.354,22.459,22.459,23.769,24.447,21.905,24.714,25,23.49,28.302,26.937,17.391,28.86,26.131,0,23.412,23.343,23.35,23.418,24.309,24.309,24.309,22.449,23.596,22.907,24.803,24.64,24.568,24.64,24.568,24.568,21.005,25.181,25.733,24.696,23.946,20.628,27.29,25.173,25.161,22.983,21.861,35.088,26.607,26.934,27.042,26.265,25.771,23.975,25.096,25.63,25.834,25.806,25.608,25.257,25.967,20.165,25.884,27.156,25.914,25.503,24.94,23.867,23.867,23.928,26.396,25.486,25.424,25.424,24.554,25.41,24.621,25.308,25.308,25.308,25.308,25.226,25.359,25.144,25.39,24.419,25.467,24.857,26.407,24.395,25.226,24.305,24.476,25.149,23.086,23.02,24.831,25.736,26.023,24.783,22.816,25.424,32.836,26.667,27.688,19.797,25,24,21.538,27.308,22.593,27.338,25.998,28.716,22.259,25.858,24.65,22.703,27.103,29.545,25,20.809,29.292,26.961,26.148,24.364,25.494,23.604,23.212,24.52,24.926,25,28.744,25.802,23.52
NC_035109_28,23.118,23.481,21.429,22.067,24.332,22.222,0,27.563,26.768,26.699,26.768,26.768,26.838,26.855,26.587,25.328,23.247,26.57,27.323,26.141,26.671,25.345,25.345,25.552,25.101,24.908,26.724,19.457,23.377,24.286,21.795,24.706,25.651,25.895,30.208,28.111,25.408,31.25,31.481,31.327,31.401,31.401,31.401,31.375,31.375,31.513,28.355,66.611,65.296,67.671,69.62,70.225,71.815,74.461,100,,38.753,35.927,38.926,26.159,26.082,27.013,28.116,27.041,24.953,26.026,28.727,25.51,31.568,24.916,25.084,27.338,25.641,25.591,23.957,24.058,26.936,22.931,22.931,22.931,22.931,22.931,22.931,24.635,23.649,23.991,23.086,24.734,24.934,20.796,25.09,23.885,24.806,23.67,27.273,24.551,24.03,23.372,23.397,21.997,25.125,23.25,22.881,24.374,26.19,25.254,26.34,26.355,24.694,24.188,24.142,25.556,25.556,24.274,24.321,24.95,28.758,22.943,22.943,21.144,21.802,20.75,23.813,25.381,25.865,24.432,26.208,25.753,26.074,25.767,25.658,25.767,25.92,26.227,25.767,25.767,25.767,25.068,25.205,25.205,24.795,25.342,26.003,25.637,25.789,25.354,25.354,25.354,22.459,22.459,23.769,24.309,21.905,24.714,25,23.49,28.868,27.241,21.795,29.114,26.081,0,23.61,23.542,23.55,23.418,24.502,24.502,24.502,22.449,23.596,22.907,24.858,24.696,24.624,24.696,24.624,24.624,21.005,25.181,25.781,24.696,23.946,20.628,27.29,25.173,25.161,22.983,21.866,35.088,26.607,27.016,27.042,26.265,25.771,23.975,25.096,25.517,25.722,25.738,25.608,25.257,25.967,19.841,25.778,27.04,25.914,25.385,24.921,23.854,23.854,23.915,26.396,25.847,25.573,25.629,24.853,25.608,24.621,25.285,25.285,25.285,25.285,25.204,25.337,25.122,25.367,24.398,25.467,25.024,26.407,24.276,25.204,24.402,24.476,25.149,23.086,23.02,24.831,25.736,26.023,24.783,22.816,25.424,32.836,26.667,27.688,19.797,25,24,21.538,27.308,22.593,27.338,25.998,28.716,22.259,25.858,24.65,22.703,27.103,29.545,25,20.809,29.292,26.931,26.148,24.349,25.494,23.604,23.212,24.52,24.926,25,28.374,25.802,23.51
NC_035109_26,22.34,25.189,18.367,26.741,24.051,26.263,0,24.399,25.388,25.277,25.277,25.388,25.61,25.388,25.055,25.328,23.74,27.162,27.051,24.667,24.889,24.501,24.501,24.169,26.667,22.8,25.055,23.077,22.622,23.06,20.465,25.738,22.857,26.105,25.532,26.227,28.953,29.188,28.571,28.111,31.25,31.25,31.09,29.907,30.04,28.87,29.777,42,41.31,37.428,36.86,38.641,36.732,38.966,38.753,38.753,,71.156,62.794,25.455,23.748,26.615,26.418,25.301,25.395,26.282,23.466,24.112,27.215,26.138,25.42,23.381,25.692,25.114,25.801,25.36,25.253,23.034,23.034,23.034,23.034,23.034,23.034,26.357,23.514,24.385,23.388,25.138,25.028,20.508,21.927,22.418,21.517,24.966,25.68,24.251,24.476,24.411,24.142,24.116,24.252,22.444,23.858,24.031,26.841,25.42,26.182,23.81,23.367,23.889,23.889,22.838,22.838,23.379,22.506,23.392,0,23.262,23.135,22.318,22.555,17.23,22.573,26.351,26.577,26.005,28.989,27.379,27.412,27.718,27.07,27.718,27.565,27.565,27.106,27.871,27.871,26.813,26.813,27.086,27.086,27.086,28.045,26.733,27.201,24.371,24.371,24.371,24.528,24.528,26.486,24.201,26.709,24.615,24.786,18.121,28.76,25.251,41.667,25.451,25.781,0,23.588,23.588,23.699,0,23.81,23.81,23.81,28.409,22.453,23.489,24.917,24.252,24.252,24.252,24.252,24.252,0,23.939,23.699,23.301,26,0,23.782,22.545,22.404,24.205,24.684,31.579,25.546,25.688,24.719,24.038,22.506,25.984,25.966,24.363,24.363,24.762,25.18,23.412,19.643,16.837,24.306,27.353,26.105,26.689,23.588,23.699,23.699,23.699,24.873,23.684,24.808,24.808,24.078,24.568,23.606,23.699,23.699,23.699,23.588,23.699,23.699,23.588,23.81,23.614,23.77,24.806,22.246,24.695,24.363,22.733,23.56,25.099,23.591,24.65,25.053,26.619,27.249,20.87,26.858,19.328,32.09,29.778,25.941,22.335,26.636,23.6,26.538,28.077,29.63,24.101,24.69,28.041,25.249,27.431,23.81,23.784,25.234,27.727,26.446,22.158,27.427,26.269,26.946,25.607,24.596,22.162,23.854,24.309,25.285,22.637,27.503,27.476,25.329
